taxon	sequenceID	Pubmed ID	length	gb_segment	name	full_name	lab_construct	isolate	sample_date	place_sampled	country	collection_year	host_sci_name
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/JQ922306	JQ922306	23408893	2330	2	-	Influenza D virus (D/swine/Oklahoma/1334/2011)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KF425653	KF425653	24595369	2330	2	-	Influenza D virus (D/bovine/Minnesota/628/2013)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KF425660	KF425660	24595369	2330	2	-	Influenza D virus (D/bovine/Oklahoma/660/2013)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KF425667	KF425667	24595369	2262	2	-	Influenza D virus (D/bovine/Minnesota/729/2013)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM015492	KM015492	25142163	2330	2	-	Influenza D virus (D/bovine/Shandong/Y125/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM015499	KM015499	25142163	2330	2	-	Influenza D virus (D/bovine/Shandong/Y127/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM015506	KM015506	25142163	2330	2	-	Influenza D virus (D/bovine/Shandong/Y217/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM392469	KM392469	-	2330	2	-	Influenza D virus (D/bovine/Nebraska/9-5/2012)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM392476	KM392476	-	2330	2	-	Influenza D virus (D/bovine/Kansas/1-35/2010)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM392483	KM392483	-	2330	2	-	Influenza D virus (D/bovine/Texas/3-13/2011)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM392490	KM392490	-	2330	2	-	Influenza D virus (D/bovine/Kansas/13-21/2012)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM392497	KM392497	-	2330	2	-	Influenza D virus (D/bovine/Kansas/14-22/2012)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KM392504	KM392504	-	2330	2	-	Influenza D virus (D/bovine/Kansas/11-8/2012)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KT581410	KT581410	26386554	2330	2	-	Influenza D virus (D/bovine/Mississippi/C00046N/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KT592521	KT592521	26812282	2330	2	-	Influenza D virus (D/bovine/Italy/1/2014)	-	-	-	-	-	-	-
alignment/AL_IDV_SEG2/member/ncbi-nuccore-idv/KT592524	KT592524	26812282	2324	2	-	Influenza D virus (D/bovine/Italy/46484/2015)	-	-	-	-	-	-	-
