B/Nicaragua/9122_07/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	NOV	14	Homo sapiens	-	Nicaragua	Managua	CY263912	CY263911	CY263910	CY263905	CY263908	CY263907	CY263906	CY263909	1	1	1	1	1	1	1	1
B/Nicaragua/8778_07/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	27	Homo sapiens	-	Nicaragua	NULL	CY243411	CY243410	CY243409	CY243404	CY243407	CY243406	CY243405	CY243408	1	1	1	1	1	1	1	1
B/Nicaragua/8053_07/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	19	Homo sapiens	-	Nicaragua	Managua	CY263904	CY263903	CY263902	CY263897	CY263900	CY263899	CY263898	CY263901	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-005/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	APR	6	Homo sapiens	-	USA	Ontario County, New York	CY263060	CY263059	CY263058	CY263053	CY263056	CY263055	CY263054	CY263057	1	1	1	1	1	1	1	1
B/Beijing/76/98	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	-	-	-	-	-	China	NULL	AY687394	AY687393	AY687392	AY687397	AY687398	AY687396	AY687399	AY687395	1	1	1	1	1	1	1	1
B/New York/WC-LVD-15-016/2015	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	24	Homo sapiens	-	USA	Madison County, New York	CY239228	CY239227	CY239226	CY239221	CY239224	CY239223	CY239222	CY239225	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-016/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	29	Homo sapiens	-	USA	Nassau County, New York	CY263116	CY263115	CY263114	CY263109	CY263112	CY263111	CY263110	CY263113	1	1	1	1	1	1	1	1
B/Nicaragua/6235_08/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	10	Homo sapiens	-	Nicaragua	Managua	CY263992	CY263991	CY263990	CY263985	CY263988	CY263987	CY263986	CY263989	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-010/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	25	Homo sapiens	-	USA	Greene County, New York	CY262964	CY262963	CY262962	CY262957	CY262960	CY262959	CY262958	CY262961	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-011/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	APR	3	Homo sapiens	-	USA	Oneida County, New York	CY262972	CY262971	CY262970	CY262965	CY262968	CY262967	CY262966	CY262969	1	1	1	1	1	1	1	1
B/Nicaragua/9125_05/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	17	Homo sapiens	-	Nicaragua	Managua	CY263831	CY263830	CY263829	CY263824	CY263827	CY263826	CY263825	CY263828	1	1	1	1	1	1	1	1
B/Nicaragua/5906_02/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	21	Homo sapiens	-	Nicaragua	NULL	CY243419	CY243418	CY243417	CY243412	CY243415	CY243414	CY243413	CY243416	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-010/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	APR	20	Homo sapiens	-	USA	Albany County, New York	CY263092	CY263091	CY263090	CY263085	CY263088	CY263087	CY263086	CY263089	1	1	1	1	1	1	1	1
B/Nicaragua/7920_07/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	19	Homo sapiens	-	Nicaragua	NULL	CY243307	CY243306	CY243305	CY243300	CY243303	CY243302	CY243301	CY243304	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-006/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	1	Homo sapiens	-	USA	Albany County, New York	CY262940	CY262939	CY262938	CY262933	CY262936	CY262935	CY262934	CY262937	1	1	1	1	1	1	1	1
B/Nicaragua/5604_04/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	19	Homo sapiens	-	Nicaragua	Managua	CY264032	CY264031	CY264030	CY264025	CY264028	CY264027	CY264026	CY264029	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-002/2017	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2017	JAN	12	Homo sapiens	-	USA	Greene County, New York	CY262916	CY262915	CY262914	CY262909	CY262912	CY262911	CY262910	CY262913	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-008/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	FEB	26	Homo sapiens	-	USA	Columbia County, New York	CY262956	CY262955	CY262954	CY262949	CY262952	CY262951	CY262950	CY262953	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-003/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	26	Homo sapiens	-	USA	Putnam County, New York	CY263044	CY263043	CY263042	CY263037	CY263040	CY263039	CY263038	CY263041	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-015/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	30	Homo sapiens	-	USA	Wayne Couny, New York	CY263004	CY263003	CY263002	CY262997	CY263000	CY262999	CY262998	CY263001	1	1	1	1	1	1	1	1
B/Nicaragua/8070_02/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	9	Homo sapiens	-	Nicaragua	NULL	CY243355	CY243354	CY243353	CY243348	CY243351	CY243350	CY243349	CY243352	1	1	1	1	1	1	1	1
B/Nicaragua/2073_03/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	OCT	24	Homo sapiens	-	Nicaragua	Managua	CY264000	CY263999	CY263998	CY263993	CY263996	CY263995	CY263994	CY263997	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-013/2017	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	APR	8	Homo sapiens	-	USA	Rensselaer County, New York	CY262988	CY262987	CY262986	CY262981	CY262984	CY262983	CY262982	CY262985	1	1	1	1	1	1	1	1
B/Nicaragua/8733_09/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	24	Homo sapiens	-	Nicaragua	NULL	CY243371	CY243370	CY243369	CY243364	CY243367	CY243366	CY243365	CY243368	1	1	1	1	1	1	1	1
B/Nicaragua/7558_06/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	SEP	2	Homo sapiens	-	Nicaragua	NULL	CY243331	CY243330	CY243329	CY243324	CY243327	CY243326	CY243325	CY243328	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-008/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	2	Homo sapiens	-	USA	Albany County, New York	CY263084	CY263083	CY263082	CY263077	CY263080	CY263079	CY263078	CY263081	1	1	1	1	1	1	1	1
B/Nicaragua/6419_07/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	8	Homo sapiens	-	Nicaragua	Managua	CY263984	CY263983	CY263982	CY263977	CY263980	CY263979	CY263978	CY263981	1	1	1	1	1	1	1	1
B/Nicaragua/6187_03/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	12	Homo sapiens	-	Nicaragua	Managua	CY264008	CY264007	CY264006	CY264001	CY264004	CY264003	CY264002	CY264005	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-002/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	12	Homo sapiens	-	USA	Tompkins County, New York	CY262868	CY262867	CY262866	CY262861	CY262864	CY262863	CY262862	CY262865	1	1	1	1	1	1	1	1
B/Nicaragua/6104_08/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	29	Homo sapiens	-	Nicaragua	NULL	CY243379	CY243378	CY243377	CY243372	CY243375	CY243374	CY243373	CY243376	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-17-016/2017	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2017	FEB	3	Homo sapiens	-	USA	Monroe County, New York	CY263012	CY263011	CY263010	CY263005	CY263008	CY263007	CY263006	CY263009	1	1	1	1	1	1	1	1
B/Nicaragua/7699_03/2014	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2014	SEP	10	Homo sapiens	-	Nicaragua	NULL	CY243339	CY243338	CY243337	CY243332	CY243335	CY243334	CY243333	CY243336	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-019/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	APR	9	Homo sapiens	-	USA	Schenectady County, New York	CY262892	CY262891	CY262890	CY262885	CY262888	CY262887	CY262886	CY262889	1	1	1	1	1	1	1	1
B/New York/WC-LVD-15-015/2015	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	25	Homo sapiens	-	USA	Rensselaer County, New York	CY239220	CY239219	CY239218	CY239213	CY239216	CY239215	CY239214	CY239217	1	1	1	1	1	1	1	1
B/Nicaragua/5625_02/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	SEP	13	Homo sapiens	-	Nicaragua	Managua	CY263960	CY263959	CY263958	CY263953	CY263956	CY263955	CY263954	CY263957	1	1	1	1	1	1	1	1
B/Nicaragua/6738_08/2016	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	21	Homo sapiens	-	Nicaragua	NULL	CY243387	CY243386	CY243385	CY243380	CY243383	CY243382	CY243381	CY243384	1	1	1	1	1	1	1	1
B/Nicaragua/6178_07/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	AUG	29	Homo sapiens	-	Nicaragua	Managua	CY263952	CY263951	CY263950	CY263945	CY263948	CY263947	CY263946	CY263949	1	1	1	1	1	1	1	1
B/Nicaragua/7488_09/2014	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	JUL	31	Homo sapiens	-	Nicaragua	NULL	CY243315	CY243314	CY243313	CY243308	CY243311	CY243310	CY243309	CY243312	1	1	1	1	1	1	1	1
B/Nicaragua/6306_03/2012	TRUE	8	-|-|-|Victoria|-|-|-|-	Victoria-	2012	NOV	20	Homo sapiens	-	Nicaragua	Managua	CY263872	CY263871	CY263870	CY263865	CY263868	CY263867	CY263866	CY263869	1	1	1	1	1	1	1	1
B/New York/WC-LVD-15-002/2015	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	12	Homo sapiens	-	USA	Yates County, New York	CY239172	CY239171	CY239170	CY239165	CY239168	CY239167	CY239166	CY239169	1	1	1	1	1	1	1	1
B/New York/B-WC-LVD-16-011/2016	TRUE	8	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAR	9	Homo sapiens	-	USA	Columbia County, New York	CY263100	CY263099	CY263098	CY263093	CY263096	CY263095	CY263094	CY263097	1	1	1	1	1	1	1	1
